year,est,lwr,upr,log_est,se,se_natural,type,pred_dens_sum,species
1995,19.616947370514882,17.380933485150965,22.140618883693303,6.051689943798863,0.06174604566441569,421.33798140552875,weighted,21.65629316129329,Chirolophis ascanii
1996,13.592789598907256,12.066371039563792,15.312302967839166,5.264158173846717,0.060775170440647015,191.80765081453802,weighted,14.219563081198384,Chirolophis ascanii
1997,14.467791581507985,12.333094664196583,16.971976535103412,5.109417889265512,0.08144978046920699,164.22894430143091,weighted,11.444313633664363,Chirolophis ascanii
1998,18.812298146698854,17.565093136051733,20.148060634754994,6.8510041102251025,0.03499922711830565,936.6406867591483,weighted,50.2240149375016,Chirolophis ascanii
1999,17.104317018763822,15.47432383948736,18.906006085501822,6.2140828285174505,0.05109724759783377,495.427698605412,weighted,29.21703529374769,Chirolophis ascanii
2001,20.472032139084046,18.92999059138756,22.139688758977325,6.052337340610291,0.03995593856753516,421.2841937463162,weighted,20.76518262413695,Chirolophis ascanii
2002,13.535248681125656,12.041562476966028,15.214218022815368,5.057282316897121,0.05966083648199278,155.8379768725397,weighted,11.611372674550703,Chirolophis ascanii
2003,15.754356502742242,13.726229428562382,18.082150681455705,5.316535357350495,0.07031168543108962,201.97038237782039,weighted,12.928296380370638,Chirolophis ascanii
2004,16.99303596309955,15.488747887300281,18.643422524809843,5.889213639403695,0.0472915798873801,358.12845022108115,weighted,21.251129109129028,Chirolophis ascanii
2005,17.2813634692668,14.75737272122185,20.23703873301522,5.281238315252926,0.08055549110530344,195.14091663828682,weighted,11.37718063361667,Chirolophis ascanii
2006,17.868354364342586,15.802855710493443,20.203822241932702,5.5739183494408495,0.06267491226145404,261.41038022911073,weighted,14.74475039190041,Chirolophis ascanii
2007,14.979417390712843,13.31375305070897,16.853470581177834,4.8627110651581065,0.06014371737024127,128.32819590650504,weighted,8.636815861148794,Chirolophis ascanii
2008,15.47029244910322,13.49623699521973,17.733087270588744,4.332242146047889,0.06964957737082644,75.49636882230875,weighted,4.9200592709298006,Chirolophis ascanii
2009,16.030530977538895,15.018562056078158,17.11068759194777,6.348217119678336,0.03327009276901897,566.2609160702317,weighted,35.649033283375,Chirolophis ascanii
2010,16.793542901567392,15.162513493190849,18.60002191018231,5.879723746196119,0.052127640130595725,354.8178284247291,weighted,21.300473121930562,Chirolophis ascanii
2012,16.15774414612885,14.685004015436835,17.778183486863355,5.66806061017549,0.04876243191009357,286.7608337190043,weighted,17.9154086635051,Chirolophis ascanii
2013,18.460933804601343,16.99321785703054,20.055417390937077,6.059591490362555,0.04226735739970704,424.53330581392476,weighted,23.19495219667401,Chirolophis ascanii
2014,15.209073204046414,13.353811186648874,17.32208913941452,4.613616861499784,0.06637384455050056,100.02747682529271,weighted,6.630794893270136,Chirolophis ascanii
2015,15.113037019212213,13.872179005104128,16.46488903149533,4.968919252963445,0.04371122466617549,142.59509533717397,weighted,9.519682552139818,Chirolophis ascanii
2016,15.642492425217899,13.575505743462093,18.024195480955832,4.54551583821112,0.07230947361011747,93.48466487740674,weighted,6.022634291549519,Chirolophis ascanii
2017,13.482058220586215,12.421945373119977,14.63264314916423,5.444987287751213,0.041783974055495554,229.6296181926127,weighted,17.177965843150737,Chirolophis ascanii
2018,16.77245865672858,15.290703830928965,18.397803822649703,6.04063179031405,0.047191236802399894,416.52942489366814,weighted,25.05049567614778,Chirolophis ascanii
2019,14.067883427700414,12.962381966420796,15.267667983249062,5.733631208935292,0.041757379797109,306.4443978079669,weighted,21.971293946010665,Chirolophis ascanii
2020,15.015271481479134,13.576419134920064,16.60661588464196,5.2722061049964575,0.05139552668791864,193.18911269974402,weighted,12.976477858653272,Chirolophis ascanii
2021,15.460557033217775,14.212757727507544,16.817906022190208,6.307974294723867,0.042935523820505854,544.7274882366708,weighted,35.50530853874145,Chirolophis ascanii
2022,13.82194103268462,12.725501580442238,15.012850590080363,6.057872803987096,0.04216877530860324,423.9393187561438,weighted,30.926565656138358,Chirolophis ascanii
2023,13.875129564240922,12.777454890000842,15.067102336250914,5.940215567505582,0.04204960752990187,376.9281562870191,weighted,27.388345329103593,Chirolophis ascanii
2024,12.82500723130986,11.379547154323959,14.454073457628873,4.92480906761179,0.06101097829128952,136.60342851682424,weighted,10.73395533544293,Chirolophis ascanii
1993,25.750782045961888,21.325395613604712,31.094512289169508,3.248464997365531,0.09620909058166473,25.70715401767547,unweighted,NA,Microstomus kitt
1994,28.883855038681304,25.701892124096222,32.45975346357469,3.363282789835215,0.059551184643741824,28.834484089197616,unweighted,NA,Microstomus kitt
1995,23.641450484416705,21.228632723097512,26.328505857986972,3.1630015478644493,0.05492482419549408,23.600819193195566,unweighted,NA,Microstomus kitt
1998,28.184825528523863,24.413835653003595,32.53828695187431,3.3387837312899284,0.07328385922810257,28.137071555047566,unweighted,NA,Microstomus kitt
1999,24.606789631664558,22.4690345549408,26.947935590933067,3.2030224061441457,0.0463703861622434,24.56439117383546,unweighted,NA,Microstomus kitt
2000,30.382525695420753,26.13916313722268,35.31474449992596,3.413867630493416,0.07675290905331485,30.33126776045881,unweighted,NA,Microstomus kitt
2001,29.248928674913802,25.571091301506463,33.455741819661604,3.3758429465084254,0.06856272880343856,29.19930061517866,unweighted,NA,Microstomus kitt
2002,30.386287963305936,26.83444411773303,34.408258734109125,3.4139914528181734,0.0634221665332283,30.33482049807535,unweighted,NA,Microstomus kitt
2003,28.101942093313987,24.230017433794647,32.59259517966822,3.3358386875925294,0.07563732518603578,28.054456400506808,unweighted,NA,Microstomus kitt
2006,32.85025363030672,28.553474380023772,37.79362011126932,3.49195946576251,0.07152215224292001,32.79479367050028,unweighted,NA,Microstomus kitt
2008,28.229976495159672,25.349038716252775,31.43833507210304,3.34038440964584,0.05492121367541834,28.18203441812466,unweighted,NA,Microstomus kitt
2009,25.423465171199965,22.323414220127283,28.95401997820081,3.2356725731980123,0.06634636225832131,25.38059729492948,unweighted,NA,Microstomus kitt
2012,20.650693360529772,18.112082413389242,23.545119028134348,3.027748895624457,0.06692451720515012,20.615312426913878,unweighted,NA,Microstomus kitt
2014,23.630789658023172,20.623400965310882,27.07672807220316,3.162550508246181,0.0694523517061102,23.59042129367977,unweighted,NA,Microstomus kitt
2015,21.669919487239383,19.37834924935825,24.232477418012692,3.075925100139399,0.05702588222943991,21.633088411980467,unweighted,NA,Microstomus kitt
2016,29.811200647735383,25.70977265302975,34.566921149137805,3.3948841835556958,0.07551822698241345,29.760722807558814,unweighted,NA,Microstomus kitt
2017,23.126267746428493,21.335753903285614,25.067042969460683,3.1409691033630254,0.04111547534912405,23.08626226853911,unweighted,NA,Microstomus kitt
2018,20.38759756077457,17.815000054136437,23.331694248498817,3.0149267532587762,0.0688206274330182,20.353469068434453,unweighted,NA,Microstomus kitt
2019,19.707674310715632,18.09737872383261,21.461253182802828,2.9810081188051423,0.04349111186794039,19.67415971216561,unweighted,NA,Microstomus kitt
2020,19.677547373970242,17.219658246639575,22.486269187741087,2.9794782585513384,0.06807604992003338,19.64438375499354,unweighted,NA,Microstomus kitt
2021,14.995555833251505,13.77252499884925,16.327194524384733,2.7077538794200438,0.04340804963771018,14.970183625443623,unweighted,NA,Microstomus kitt
2022,23.41891011239869,20.82700084802558,26.333381116878527,3.1535438204683786,0.05984475164803592,23.37927706506409,unweighted,NA,Microstomus kitt
2023,17.903907706301577,15.828820625589222,20.251029355753584,2.885018996635683,0.0628514753227697,17.873580750856704,unweighted,NA,Microstomus kitt
1993,24.55818097626892,20.422671883193036,29.531114063459302,5.572047678824934,0.09408304792534639,262.4712553623933,weighted,10.708123325977166,Microstomus kitt
1994,27.336576732140866,24.52160559177573,30.47469402586171,6.669258804933521,0.055445418138820216,786.2740873192361,weighted,28.818951025089653,Microstomus kitt
1995,22.290662483301546,20.175137577599113,24.628017134126324,7.200057975650943,0.05087687095133934,1336.866165186242,weighted,60.09280442065862,Microstomus kitt
1998,26.77849980965308,23.252211388334548,30.83956360449002,5.687280950704769,0.07204167003247178,294.5306276015052,weighted,11.019667502337338,Microstomus kitt
1999,23.375364987871787,21.47853333418186,25.439711353411894,6.758416273543272,0.04317870297460701,859.5812722444512,weighted,36.845503299396874,Microstomus kitt
2000,29.023688718118738,25.007605896920683,33.68473216822324,5.697157173562165,0.07598728119147433,297.456959129218,weighted,10.268128983936906,Microstomus kitt
2001,27.366896895543398,24.05427141471677,31.135719422916537,5.794053087592793,0.06582853314526996,327.70377994880073,weighted,11.997747779000642,Microstomus kitt
2002,29.013568396739295,25.74516761086772,32.69689923311779,5.92432898421383,0.06097900438891942,373.31797608545725,weighted,12.891464012631635,Microstomus kitt
2003,26.51951529458898,22.97573382370911,30.609890280597053,5.665983904024528,0.07318618172475475,288.32137257308443,weighted,10.892810841972691,Microstomus kitt
2006,31.104937074719402,27.15986711842885,35.62304285965236,5.987612979005733,0.06919828420692158,397.7002382707646,weighted,12.810260149759099,Microstomus kitt
2008,27.027384176293786,24.38739247478596,29.95316109207724,6.227985809423459,0.05244192478765066,505.7490437471699,weighted,18.748902711488434,Microstomus kitt
2009,23.945350692416227,21.12509847637069,27.1421134639513,5.485868393601113,0.06393604453307998,240.79627703292115,weighted,10.07537385324977,Microstomus kitt
2012,19.723270514588812,17.24030746976228,22.56383190809833,5.81270570114152,0.06864875290101628,333.8910065487826,weighted,16.960829156654935,Microstomus kitt
2014,22.098628824269824,19.21826488040644,25.410691285181283,5.913645968014173,0.0712535744823293,369.34740230082537,weighted,16.745514068000812,Microstomus kitt
2015,20.342263923058102,18.265214270095914,22.655507643994255,5.3044764900332115,0.054951161295689305,200.84765430239932,weighted,9.892489190906694,Microstomus kitt
2016,28.542183534076027,24.598513803338996,33.118108167262534,5.09043072994796,0.07586725650646765,162.15370899581947,weighted,5.691919929758782,Microstomus kitt
2017,22.616659973745676,20.87911361475224,24.49880381926832,6.4599789321934775,0.040785183606410404,637.8109533945557,weighted,28.255613067469405,Microstomus kitt
2018,19.409186256566,17.114868742475256,22.011066331297332,5.419133565591215,0.06418427612210355,225.2605641444188,weighted,11.627664077979619,Microstomus kitt
2019,18.465487063575676,17.158043869585264,19.872557448084123,6.216905113465667,0.03746820464676775,500.18078811457576,weighted,27.13981092815952,Microstomus kitt
2020,18.716551790292176,16.435783395352434,21.31381890915811,4.620410254761365,0.06630090328623853,101.34288560843818,weighted,5.424913745836828,Microstomus kitt
2021,13.951217187405671,12.927048294337691,15.05652772221932,5.998499308417225,0.03890116115261479,402.0788141135651,weighted,28.873740544342976,Microstomus kitt
2022,22.331994248949698,19.88698879220143,25.077600854820815,5.774412901197208,0.059161638930380456,321.3460972631196,weighted,14.416776040052204,Microstomus kitt
2023,17.038909493519405,15.087072882052336,19.24325805264169,5.247148228057577,0.06207320482546416,189.66344169823435,weighted,11.152332909402269,Microstomus kitt
1994,72.02367885755592,61.09591323895243,84.90601156721968,4.276994937970787,0.08395560416468903,71.68981224854157,unweighted,NA,Syngnathus rostellatus
1998,68.8781545497071,61.49353633220517,77.14957468934372,4.232339067508917,0.05786177674883554,68.58346423879297,unweighted,NA,Syngnathus rostellatus
1999,70.62006946765005,64.33863612168442,77.5147642574111,4.257314374182142,0.047528450173124646,70.32970072854489,unweighted,NA,Syngnathus rostellatus
2000,62.87123049802987,55.76381818049744,70.88452249704146,4.141088674305075,0.06120695884383031,62.595366039928685,unweighted,NA,Syngnathus rostellatus
2001,69.5584438708413,62.13484984770799,77.86897571317553,4.242167318201363,0.05758284253479801,69.26331267587292,unweighted,NA,Syngnathus rostellatus
2003,59.90274103477603,55.79145881314784,64.31698435233976,4.092722264254339,0.03627692907049708,59.69000741467703,unweighted,NA,Syngnathus rostellatus
2004,61.301321716070504,57.53744242540584,65.31141958575975,4.115801404146434,0.03232992858444817,61.1025159307043,unweighted,NA,Syngnathus rostellatus
2005,70.4113489165057,63.48255451969959,78.0963855936742,4.254354456372038,0.052852665155823424,70.11706466733955,unweighted,NA,Syngnathus rostellatus
2006,63.71158863152508,56.70653843636192,71.58198398070122,4.154366471173427,0.05942810769429512,63.43590635119281,unweighted,NA,Syngnathus rostellatus
2007,75.12043425299653,68.68301430754083,82.16121117065205,4.319092615673988,0.04571037639162146,74.81398732191285,unweighted,NA,Syngnathus rostellatus
2008,60.3620343381895,55.79122404470462,65.30731762624943,4.100360336747697,0.04017612340588688,60.12677505620711,unweighted,NA,Syngnathus rostellatus
2009,60.20030536388294,53.239658072255914,68.07100002382103,4.0976774247916605,0.06269189364649598,59.932713328568575,unweighted,NA,Syngnathus rostellatus
2012,71.35347177495532,64.18632725886421,79.32091072614264,4.2676460011126505,0.05400904556358895,71.07213894772066,unweighted,NA,Syngnathus rostellatus
2013,71.09936456002362,65.2906414999958,77.4248732238213,4.264078399498141,0.04348533423359764,70.82728269763689,unweighted,NA,Syngnathus rostellatus
2014,73.3176755801829,66.05992633814375,81.37280573044002,4.294801720071031,0.05318435236885082,73.04524850349088,unweighted,NA,Syngnathus rostellatus
2015,72.27123732146397,67.90326607128874,76.92018434712442,4.2804262259655985,0.03180777394499949,72.03629132826966,unweighted,NA,Syngnathus rostellatus
2016,64.32317291704773,59.44092236530104,69.6064328996969,4.163919953831998,0.040274737995043795,64.07806655656303,unweighted,NA,Syngnathus rostellatus
2018,61.57060486468836,55.72416389681448,68.03043990796066,4.120184562891241,0.05090434753582177,61.310812236249284,unweighted,NA,Syngnathus rostellatus
2019,62.12077816926867,55.4049409022777,69.65066684507276,4.129080525073705,0.058374414141316965,61.84593112573431,unweighted,NA,Syngnathus rostellatus
2020,53.75074982988876,49.42601892419916,58.45389068672799,3.984357617233979,0.04279702764360912,53.535194555036504,unweighted,NA,Syngnathus rostellatus
2021,63.882772165163644,57.081474802284035,71.49444883198628,4.157049718854237,0.05743477431531566,63.60274164509549,unweighted,NA,Syngnathus rostellatus
2022,45.497779530123786,40.7562612785623,50.79091843148508,3.81766352323033,0.05615105441069024,45.302252392644085,unweighted,NA,Syngnathus rostellatus
2023,64.50527689034661,56.55544107633401,73.57259827722311,4.166747032708723,0.06710614007424806,64.2120299540291,unweighted,NA,Syngnathus rostellatus
2024,58.83273216562665,53.0202285009245,65.28244920732489,4.074698369505048,0.05307488288667437,58.57869065190822,unweighted,NA,Syngnathus rostellatus
1994,72.78864989264157,62.186895293722955,85.19781423672936,6.54550918119654,0.08031563093494457,692.8307716228713,weighted,9.56345579156568,Syngnathus rostellatus
1998,69.9499945562835,62.92795436457683,77.75561414369517,7.26823649349165,0.053975549364369206,1428.2114204839968,weighted,20.50063518304494,Syngnathus rostellatus
1999,71.7230621847282,65.87347037112082,78.0921002062406,7.661611562725116,0.04340720465390669,2117.1423443100803,weighted,29.630351322895898,Syngnathus rostellatus
2000,63.885416553690135,56.906925472118026,71.71967936025985,6.693266377899601,0.05901846489721004,803.3975855171389,weighted,12.631267220701167,Syngnathus rostellatus
2001,70.08671648441228,63.055031564068315,77.90255124327867,7.048114729214146,0.05394253217286366,1146.0064707940073,weighted,16.41805176614577,Syngnathus rostellatus
2003,61.40005934621671,58.398655156222105,64.55572097737368,8.744311188470515,0.025570847564836935,6259.361116384901,weighted,102.19680210957942,Syngnathus rostellatus
2004,61.66784316203327,58.54239548805535,64.96015150307716,8.716785230567153,0.02653692311761692,6089.1059734268465,weighted,98.99037429218937,Syngnathus rostellatus
2005,71.4699939550187,64.82327424590206,78.79824176350243,7.808821571671235,0.04980345970015294,2452.2998526753613,weighted,34.45120155290805,Syngnathus rostellatus
2006,64.5996856577337,57.87980947113038,72.0997429882608,6.891908398625469,0.056042323071761234,980.187494091991,weighted,15.236576011094241,Syngnathus rostellatus
2007,76.58954644271003,70.39472482953973,83.32951991082301,7.302106070830438,0.043032560661723965,1477.6633705448994,weighted,19.368450372773275,Syngnathus rostellatus
2008,61.24614099777727,57.12899165089176,65.66000341896566,7.795137552848832,0.03550530589900489,2420.3123375571345,weighted,39.65577986256041,Syngnathus rostellatus
2009,60.26102627845538,53.81228286646761,67.48257265248901,6.388139494751111,0.05774790665159149,592.2318251033491,weighted,9.869546749489125,Syngnathus rostellatus
2012,71.24853982076006,64.46636895646273,78.74422755248932,7.436800844537871,0.05103698317536177,1691.294113967296,weighted,23.82240487939212,Syngnathus rostellatus
2013,71.85457544906879,66.52297789536395,77.61348298458762,8.024354265860667,0.03933586098358817,3044.5271902564436,weighted,42.508751602542276,Syngnathus rostellatus
2014,73.85751585978434,66.81822821559219,81.63839111952656,7.838982430427613,0.051103926275732875,2529.322314178018,weighted,34.3583355575715,Syngnathus rostellatus
2015,74.75622562870336,70.46605939581691,79.3075889040185,7.997213177097659,0.030154292826944522,2963.7479445239915,weighted,39.76474367098885,Syngnathus rostellatus
2016,64.64487528255913,60.37254557064833,69.21954111422022,7.803676781993742,0.034885526420449516,2441.9339588193297,weighted,37.89305873782423,Syngnathus rostellatus
2018,62.2571745555999,56.8479068910825,68.18115205318912,7.4078921829023745,0.04637553644140864,1642.5634971058075,weighted,26.486055853438703,Syngnathus rostellatus
2019,62.41721674342795,56.26911179062605,69.2370791366408,6.511047029657507,0.05290678754458678,669.7121091986485,weighted,10.77475483919783,Syngnathus rostellatus
2020,54.09741841578496,49.871774259380935,58.68110214069688,6.819366922579024,0.04149630809217692,911.7310541901782,weighted,16.921423073026595,Syngnathus rostellatus
2021,64.55612056726113,57.98787119398476,71.86835137909081,6.7393893549645965,0.05474644499761602,841.3105192448654,weighted,13.09007648813832,Syngnathus rostellatus
2022,45.54940996864421,41.01976926074782,50.57923986122883,6.895420166703762,0.05344156493439277,983.5503940787864,weighted,21.685037282659298,Syngnathus rostellatus
2023,65.4907164557943,57.67673158994699,74.36333203459162,6.652966056575206,0.06482495252825304,771.462594112575,weighted,11.83495756583172,Syngnathus rostellatus
2024,59.577593071239924,53.8780465161926,65.88007223119136,7.330430733261513,0.051305255762641805,1519.2899477255153,weighted,25.61431013761713,Syngnathus rostellatus
1994,6.652941220247535,5.791438901459177,7.642595844172139,1.895059045645948,0.07075551953869612,6.646625617039093,unweighted,NA,Myoxocephalus scorpius
1999,8.306449190656066,7.287785106390626,9.467498993136829,2.1170322240082644,0.06675252783628124,8.298517173335815,unweighted,NA,Myoxocephalus scorpius
2003,7.747716736075609,6.8791283592301475,8.725976822619401,2.0473981852578977,0.060667560347552725,7.740590293388528,unweighted,NA,Myoxocephalus scorpius
2004,9.273213479470467,8.379675419831502,10.262030917369577,2.2271299731718237,0.0516952316186283,9.264218787404458,unweighted,NA,Myoxocephalus scorpius
2005,7.918527667532237,7.038665174046437,8.908376641167363,2.069205287980571,0.06009638068684028,7.911349538657569,unweighted,NA,Myoxocephalus scorpius
2006,7.82282439696824,6.89301242878842,8.878060525499153,2.057045665431734,0.06456111409446162,7.815304744709724,unweighted,NA,Myoxocephalus scorpius
2007,7.358120162040283,6.726429397890315,8.0491341120751,1.9958044873511234,0.0457967775349926,7.351217781705442,unweighted,NA,Myoxocephalus scorpius
2008,6.458236939511304,5.795645450750375,7.1965796944097375,1.8653563609648907,0.05523035657771149,6.451986669254447,unweighted,NA,Myoxocephalus scorpius
2009,7.512035346788729,7.013678533182898,8.045802895644588,2.016506447271453,0.03502315823756436,7.5056415852937945,unweighted,NA,Myoxocephalus scorpius
2010,8.098509216561228,7.333206108955581,8.943680370667787,2.0916799974014832,0.05064745190399422,8.090646400522928,unweighted,NA,Myoxocephalus scorpius
2013,8.543197563286974,7.851342364051407,9.296018594161845,2.1451353596526386,0.0430879553673488,8.535391777941246,unweighted,NA,Myoxocephalus scorpius
2015,6.8806778771894,6.116867543278844,7.7398648433485295,1.9287171757528725,0.060035312140819246,6.873905093932713,unweighted,NA,Myoxocephalus scorpius
2016,7.620071470810906,6.842827525194904,8.485598826869804,2.030785749026079,0.054891172889972195,7.612559479726451,unweighted,NA,Myoxocephalus scorpius
2017,7.423507796109211,6.907435223199477,7.978137502296885,2.0046516942705606,0.03676256034107968,7.416900196554566,unweighted,NA,Myoxocephalus scorpius
2019,7.74889536259377,7.2016238981542156,8.337755510367174,2.0475502993474715,0.03736995063354818,7.742320830982857,unweighted,NA,Myoxocephalus scorpius
2020,6.388106966610356,5.9555634440785195,6.852065467866041,1.8544379751421824,0.0357721674429405,6.382524621154763,unweighted,NA,Myoxocephalus scorpius
2022,5.763694593520499,5.20763714339127,6.379126358589587,1.7515786915705176,0.05176241136046808,5.758130141172091,unweighted,NA,Myoxocephalus scorpius
2023,6.321405492410001,5.783259884947281,6.909626783932019,1.8439415714737688,0.04539575958568003,6.315536326395239,unweighted,NA,Myoxocephalus scorpius
1994,7.588863050027645,6.782901484679402,8.490591013617959,4.038883707104266,0.05728514773265718,56.692066947770414,weighted,7.479769101283141,Myoxocephalus scorpius
1999,9.214761536807652,8.231724461889407,10.315193441343647,4.672028248689215,0.05755778553725074,106.76520442279165,weighted,11.602510946840294,Myoxocephalus scorpius
2003,8.40566143658377,7.584794698073952,9.315366730283857,4.437902869677034,0.0524294908381706,84.49548826085821,weighted,10.064329202315154,Myoxocephalus scorpius
2004,9.965208895514513,8.976493840226171,11.062825875981378,4.225061717386881,0.05331248536886414,68.29463406633671,weighted,6.861745126612232,Myoxocephalus scorpius
2005,8.74449172022644,7.933616289128215,9.63824473713125,6.1379272893782755,0.049651436020843126,462.5147787451454,weighted,52.958220218961294,Myoxocephalus scorpius
2006,8.717756227205346,7.810181068942683,9.730795351107801,4.603275075135616,0.05608967534960477,99.6824336450384,weighted,11.449123578627894,Myoxocephalus scorpius
2007,8.316140179447556,7.802622015199449,8.863454791158976,4.590100150770202,0.032520186059149234,98.38346260135208,weighted,11.844953647174583,Myoxocephalus scorpius
2008,6.9944744526663225,6.3269347852855855,7.732444624335349,3.0736540438242104,0.05117675196374546,21.591590203326614,weighted,3.091120264604382,Myoxocephalus scorpius
2009,8.386157428107886,8.008740492200314,8.781360374643288,4.998390504363622,0.023494775858631543,148.01243775926366,weighted,17.66893624024659,Myoxocephalus scorpius
2010,8.784018015305437,7.929312882553281,9.730852299066404,4.143632900032654,0.05222930240157055,62.951942188778645,weighted,7.175690287569615,Myoxocephalus scorpius
2013,9.60033836029292,8.967339368295516,10.278020363316584,4.544247926826338,0.03480131606622128,93.9784828732551,weighted,9.80065855697272,Myoxocephalus scorpius
2015,7.606669924868211,6.814355252863889,8.491108138451832,1.9625130387223737,0.05612043453789864,7.107497370595839,weighted,0.9356512712497944,Myoxocephalus scorpius
2016,8.637987050591578,7.802100616247529,9.563427076396035,3.4616903731283784,0.05192777469664883,31.828403628993847,weighted,3.6896101339413403,Myoxocephalus scorpius
2017,7.9307457407663025,7.4939514321308245,8.392999150622842,4.477446554498323,0.028904027151480303,87.90951720765227,weighted,11.097273891820944,Myoxocephalus scorpius
2019,8.607356698304885,8.218837807633493,9.014241558951783,5.485981843513182,0.02356597103212213,241.03209721298978,weighted,28.032500687836794,Myoxocephalus scorpius
2020,6.952324590422625,6.58057631968751,7.345073571442207,4.507651756882734,0.028038142255728808,90.60690423527555,weighted,13.047227770044003,Myoxocephalus scorpius
2022,6.437993518747803,5.918830702917998,7.0026940501955695,3.8197005385640455,0.042897733750745244,45.53211333628499,weighted,7.0814848649662,Myoxocephalus scorpius
2023,6.70011010598129,6.18857530245311,7.253927315787516,4.059706087929267,0.04052067362773572,57.8856447957677,weighted,8.6501972827568,Myoxocephalus scorpius
