mlength_res,species_f
0.9944798861309144,Clupea harengus
0.9944798861309144,Clupea harengus
1.2727123982136077,Clupea harengus
1.2727123982136077,Clupea harengus
1.2727123982136077,Clupea harengus
1.556518008193969,Clupea harengus
1.556518008193969,Clupea harengus
1.556518008193969,Clupea harengus
1.556518008193969,Clupea harengus
1.8461085737970384,Clupea harengus
-1.125575768908728,Clupea harengus
-0.6437208208204747,Clupea harengus
-0.3975483993409417,Clupea harengus
-0.14747871899593892,Clupea harengus
0.10676830174565294,Clupea harengus
0.10676830174565294,Clupea harengus
0.10676830174565294,Clupea harengus
0.36545822933213007,Clupea harengus
0.6288433689489216,Clupea harengus
0.6288433689489216,Clupea harengus
0.8971638535699207,Clupea harengus
0.8971638535699207,Clupea harengus
2.02422626346291,Clupea harengus
-1.3035449979966942,Clupea harengus
-1.3035449979966942,Clupea harengus
-1.0731559115153422,Clupea harengus
-0.8399038321661058,Clupea harengus
-0.8399038321661058,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.6034863498902816,Clupea harengus
-0.3636182636805836,Clupea harengus
-0.3636182636805836,Clupea harengus
-0.3636182636805836,Clupea harengus
-0.3636182636805836,Clupea harengus
-0.3636182636805836,Clupea harengus
-0.3636182636805836,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
-0.12002988827333999,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.12753438895451677,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.37931734774780135,Clupea harengus
0.6355500084733128,Clupea harengus
0.6355500084733128,Clupea harengus
0.6355500084733128,Clupea harengus
0.6355500084733128,Clupea harengus
0.6355500084733128,Clupea harengus
0.6355500084733128,Clupea harengus
0.6355500084733128,Clupea harengus
0.896452568832028,Clupea harengus
0.896452568832028,Clupea harengus
0.896452568832028,Clupea harengus
0.896452568832028,Clupea harengus
1.1622352273135124,Clupea harengus
1.1622352273135124,Clupea harengus
1.4330989122547642,Clupea harengus
1.9908305562158892,Clupea harengus
-1.2032009703646358,Clupea harengus
-0.9587142633318878,Clupea harengus
-0.9587142633318878,Clupea harengus
-0.7108712451008826,Clupea harengus
-0.7108712451008826,Clupea harengus
-0.45932729408564477,Clupea harengus
-0.45932729408564477,Clupea harengus
-0.20375794369015873,Clupea harengus
-0.20375794369015873,Clupea harengus
-0.20375794369015873,Clupea harengus
0.05614313851624633,Clupea harengus
0.05614313851624633,Clupea harengus
0.05614313851624633,Clupea harengus
0.05614313851624633,Clupea harengus
0.3206658665066674,Clupea harengus
0.3206658665066674,Clupea harengus
0.3206658665066674,Clupea harengus
0.3206658665066674,Clupea harengus
0.5900852053890266,Clupea harengus
0.5900852053890266,Clupea harengus
0.5900852053890266,Clupea harengus
0.5900852053890266,Clupea harengus
0.5900852053890266,Clupea harengus
0.8646624411125252,Clupea harengus
0.8646624411125252,Clupea harengus
0.8646624411125252,Clupea harengus
1.1446462866892757,Clupea harengus
-1.8267092236291715,Clupea harengus
-1.153576773353811,Clupea harengus
-1.153576773353811,Clupea harengus
-1.153576773353811,Clupea harengus
-0.924257518493416,Clupea harengus
-0.924257518493416,Clupea harengus
-0.6919551516135889,Clupea harengus
-0.6919551516135889,Clupea harengus
-0.6919551516135889,Clupea harengus
-0.6919551516135889,Clupea harengus
-0.45638910224015694,Clupea harengus
-0.45638910224015694,Clupea harengus
-0.45638910224015694,Clupea harengus
-0.45638910224015694,Clupea harengus
-0.45638910224015694,Clupea harengus
-0.45638910224015694,Clupea harengus
-0.2172941276354513,Clupea harengus
-0.2172941276354513,Clupea harengus
0.025581125923406018,Clupea harengus
0.025581125923406018,Clupea harengus
0.025581125923406018,Clupea harengus
0.025581125923406018,Clupea harengus
0.025581125923406018,Clupea harengus
0.025581125923406018,Clupea harengus
0.27247535774176246,Clupea harengus
0.27247535774176246,Clupea harengus
0.27247535774176246,Clupea harengus
0.27247535774176246,Clupea harengus
0.27247535774176246,Clupea harengus
0.5236156803752396,Clupea harengus
0.5236156803752396,Clupea harengus
0.7792185499667741,Clupea harengus
0.7792185499667741,Clupea harengus
1.0394905829087202,Clupea harengus
1.0394905829087202,Clupea harengus
1.3046292778133135,Clupea harengus
1.3046292778133135,Clupea harengus
1.3046292778133135,Clupea harengus
1.5748236580846509,Clupea harengus
-1.6979638654576381,Clupea harengus
-1.2190998433299614,Clupea harengus
0.2991722678705295,Clupea harengus
0.5675033984155783,Clupea harengus
0.8409453737241852,Clupea harengus
0.8409453737241852,Clupea harengus
0.8409453737241852,Clupea harengus
1.1197460457184538,Clupea harengus
1.1197460457184538,Clupea harengus
1.1197460457184538,Clupea harengus
1.6943579320978197,Clupea harengus
-2.015046025707767,Clupea harengus
-2.015046025707767,Clupea harengus
-1.7832119708488516,Clupea harengus
-1.7832119708488516,Clupea harengus
-1.5494583516436802,Clupea harengus
-1.5494583516436802,Clupea harengus
-1.5494583516436802,Clupea harengus
-1.3133724419719008,Clupea harengus
-1.3133724419719008,Clupea harengus
-1.3133724419719008,Clupea harengus
-1.3133724419719008,Clupea harengus
-1.3133724419719008,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-1.0745700985750963,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.8326922768558652,Clupea harengus
-0.5874021542029475,Clupea harengus
-0.5874021542029475,Clupea harengus
-0.5874021542029475,Clupea harengus
-0.5874021542029475,Clupea harengus
-0.5874021542029475,Clupea harengus
-0.5874021542029475,Clupea harengus
-0.338382733767745,Clupea harengus
-0.338382733767745,Clupea harengus
-0.338382733767745,Clupea harengus
-0.338382733767745,Clupea harengus
-0.338382733767745,Clupea harengus
-0.338382733767745,Clupea harengus
-0.338382733767745,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
-0.08533483084309776,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.17202463404163437,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.43396409453228935,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.7007385968446256,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
0.9725908937973182,Clupea harengus
1.2497524035259895,Clupea harengus
1.2497524035259895,Clupea harengus
1.2497524035259895,Clupea harengus
1.5324440559899926,Clupea harengus
1.5324440559899926,Clupea harengus
1.8208770457432453,Clupea harengus
1.8208770457432453,Clupea harengus
2.4157671145250337,Clupea harengus
-1.736506701729065,Clupea harengus
-1.2408627660271954,Clupea harengus
-1.2408627660271954,Clupea harengus
-1.2408627660271954,Clupea harengus
-1.2408627660271954,Clupea harengus
-0.4729602430560127,Clupea harengus
-0.4729602430560127,Clupea harengus
-0.20891288775591899,Clupea harengus
-0.20891288775591899,Clupea harengus
0.05975743562543775,Clupea harengus
0.05975743562543775,Clupea harengus
0.05975743562543775,Clupea harengus
0.33337110420414656,Clupea harengus
0.33337110420414656,Clupea harengus
0.33337110420414656,Clupea harengus
0.33337110420414656,Clupea harengus
0.33337110420414656,Clupea harengus
0.6122314396612719,Clupea harengus
0.6122314396612719,Clupea harengus
0.6122314396612719,Clupea harengus
0.6122314396612719,Clupea harengus
0.8966262015794128,Clupea harengus
0.8966262015794128,Clupea harengus
0.8966262015794128,Clupea harengus
0.8966262015794128,Clupea harengus
0.8966262015794128,Clupea harengus
0.8966262015794128,Clupea harengus
1.1868288829245042,Clupea harengus
1.1868288829245042,Clupea harengus
1.1868288829245042,Clupea harengus
1.4830998435119382,Clupea harengus
-2.473213103574043,Clupea harengus
-2.2054390249152944,Clupea harengus
-2.2054390249152944,Clupea harengus
-1.9361992640568528,Clupea harengus
-1.9361992640568528,Clupea harengus
-1.9361992640568528,Clupea harengus
-1.9361992640568528,Clupea harengus
-1.9361992640568528,Clupea harengus
-1.6647410827248867,Clupea harengus
-1.6647410827248867,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.3903789782876341,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-1.1124842521257252,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.8304768012539531,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.5438185789847962,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
-0.2520083216775347,Clupea harengus
0.045422754837458335,Clupea harengus
0.045422754837458335,Clupea harengus
0.045422754837458335,Clupea harengus
0.045422754837458335,Clupea harengus
0.045422754837458335,Clupea harengus
0.045422754837458335,Clupea harengus
0.045422754837458335,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.34891450937704677,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.6588808450800121,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
0.975712219207331,Clupea harengus
1.299777787728465,Clupea harengus
1.299777787728465,Clupea harengus
1.299777787728465,Clupea harengus
1.6314272570659532,Clupea harengus
1.9709924986572265,Clupea harengus
3.040262777898561,Clupea harengus
-1.6525678408548723,Clupea harengus
-1.3636308895609097,Clupea harengus
-1.3636308895609097,Clupea harengus
-1.3636308895609097,Clupea harengus
-1.3636308895609097,Clupea harengus
-1.3636308895609097,Clupea harengus
-1.3636308895609097,Clupea harengus
-1.070718703890395,Clupea harengus
-1.070718703890395,Clupea harengus
-1.070718703890395,Clupea harengus
-1.070718703890395,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.7731617560281836,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.4703410480485822,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
-0.1616815454834364,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.15335313784700083,Clupea harengus
0.4752650989135448,Clupea harengus
0.4752650989135448,Clupea harengus
0.4752650989135448,Clupea harengus
0.4752650989135448,Clupea harengus
0.4752650989135448,Clupea harengus
0.4752650989135448,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
0.804525766752063,Clupea harengus
1.1415789486458623,Clupea harengus
1.1415789486458623,Clupea harengus
1.1415789486458623,Clupea harengus
1.4868434233730503,Clupea harengus
1.4868434233730503,Clupea harengus
1.4868434233730503,Clupea harengus
2.9576311429793494,Clupea harengus
-1.8592338161506206,Clupea harengus
-1.0614101474835156,Clupea harengus
-1.0614101474835156,Clupea harengus
0.059235910354512644,Clupea harengus
0.35256115309821007,Clupea harengus
-2.0358050359604944,Clupea harengus
-1.7945002012294042,Clupea harengus
-1.0541840331054153,Clupea harengus
-1.0541840331054153,Clupea harengus
-0.3901818204107962,Clupea harengus
-0.3901818204107962,Clupea harengus
-0.04764805994664628,Clupea harengus
-0.04764805994664628,Clupea harengus
-0.04764805994664628,Clupea harengus
-0.04764805994664628,Clupea harengus
-0.04764805994664628,Clupea harengus
0.3028653675300651,Clupea harengus
0.6620143470405422,Clupea harengus
0.6620143470405422,Clupea harengus
-1.9790149681188014,Clupea harengus
-0.9379384511514363,Clupea harengus
-0.3955397559893911,Clupea harengus
0.16610065581945913,Clupea harengus
0.16610065581945913,Clupea harengus
0.7499655746760645,Clupea harengus
1.3587179665971174,Clupea harengus
1.673185240651395,Clupea harengus
2.3236916321180616,Clupea harengus
-1.5804094658479249,Clupea harengus
-1.3137298182390449,Clupea harengus
-1.3137298182390449,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-1.0435807432845843,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.7694456859741785,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.4908438617638269,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
-0.2073259742914983,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.08152931077268788,Clupea harengus
0.37611830165527627,Clupea harengus
0.37611830165527627,Clupea harengus
0.37611830165527627,Clupea harengus
0.37611830165527627,Clupea harengus
0.37611830165527627,Clupea harengus
0.6768147518291218,Clupea harengus
0.6768147518291218,Clupea harengus
0.6768147518291218,Clupea harengus
0.9839719625776189,Clupea harengus
0.9839719625776189,Clupea harengus
0.9839719625776189,Clupea harengus
0.9839719625776189,Clupea harengus
1.2979245902567162,Clupea harengus
1.618990214944378,Clupea harengus
1.618990214944378,Clupea harengus
1.618990214944378,Clupea harengus
-2.350276966065503,Clupea harengus
-2.075055156457302,Clupea harengus
-2.075055156457302,Clupea harengus
-1.5180327253223582,Clupea harengus
-1.2347517090488904,Clupea harengus
-1.2347517090488904,Clupea harengus
-1.2347517090488904,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.947407047220429,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.6553998428270487,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.3581741561585234,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
-0.05521171426538002,Clupea harengus
0.2539724163656412,Clupea harengus
0.2539724163656412,Clupea harengus
0.2539724163656412,Clupea harengus
0.2539724163656412,Clupea harengus
0.2539724163656412,Clupea harengus
0.2539724163656412,Clupea harengus
0.5698334133477779,Clupea harengus
0.5698334133477779,Clupea harengus
0.5698334133477779,Clupea harengus
0.8927997021556757,Clupea harengus
0.8927997021556757,Clupea harengus
1.2232755035952478,Clupea harengus
1.2232755035952478,Clupea harengus
1.2232755035952478,Clupea harengus
1.2232755035952478,Clupea harengus
1.2232755035952478,Clupea harengus
1.90826432145153,Clupea harengus
1.90826432145153,Clupea harengus
1.90826432145153,Clupea harengus
-1.150322381361276,Clupea harengus
-0.6321081913706186,Clupea harengus
1.0339350303123183,Clupea harengus
1.331261803843421,Clupea harengus
0.24722779352196186,Clupea harengus
0.512938185430412,Clupea harengus
0.783646218074503,Clupea harengus
-2.184184479412727,Clupea harengus
-1.9395196656423446,Clupea harengus
-1.6930301716332499,Clupea harengus
-1.4441993963756186,Clupea harengus
-1.4441993963756186,Clupea harengus
-1.4441993963756186,Clupea harengus
-1.4441993963756186,Clupea harengus
-1.1925500559678168,Clupea harengus
-1.1925500559678168,Clupea harengus
-1.1925500559678168,Clupea harengus
-1.1925500559678168,Clupea harengus
-0.6790526212851847,Clupea harengus
-0.6790526212851847,Clupea harengus
-0.6790526212851847,Clupea harengus
-0.4164040192163384,Clupea harengus
-0.4164040192163384,Clupea harengus
-0.4164040192163384,Clupea harengus
-0.4164040192163384,Clupea harengus
-0.4164040192163384,Clupea harengus
-0.14932944825934782,Clupea harengus
0.12251377343818945,Clupea harengus
0.12251377343818945,Clupea harengus
0.12251377343818945,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.3994493737109448,Clupea harengus
0.6817838690425673,Clupea harengus
0.6817838690425673,Clupea harengus
0.6817838690425673,Clupea harengus
0.9698080643074168,Clupea harengus
0.9698080643074168,Clupea harengus
0.9698080643074168,Clupea harengus
0.9698080643074168,Clupea harengus
1.2637983550946077,Clupea harengus
1.2637983550946077,Clupea harengus
1.5640178683088293,Clupea harengus
1.8707174691814323,Clupea harengus
-2.7782045749054207,Clupea harengus
-2.7782045749054207,Clupea harengus
-1.9812111219840833,Clupea harengus
-1.7124414692912584,Clupea harengus
-1.7124414692912584,Clupea harengus
-1.7124414692912584,Clupea harengus
-1.440929706616932,Clupea harengus
-1.166053458045175,Clupea harengus
-1.166053458045175,Clupea harengus
-1.166053458045175,Clupea harengus
-1.166053458045175,Clupea harengus
-0.8872386598329175,Clupea harengus
-0.8872386598329175,Clupea harengus
-0.8872386598329175,Clupea harengus
-0.8872386598329175,Clupea harengus
-0.8872386598329175,Clupea harengus
-0.31570076674767295,Clupea harengus
-0.31570076674767295,Clupea harengus
-0.31570076674767295,Clupea harengus
-0.31570076674767295,Clupea harengus
-0.31570076674767295,Clupea harengus
-0.02201831689611166,Clupea harengus
-0.02201831689611166,Clupea harengus
-0.02201831689611166,Clupea harengus
-0.02201831689611166,Clupea harengus
-0.02201831689611166,Clupea harengus
-0.02201831689611166,Clupea harengus
0.2775292355220092,Clupea harengus
0.2775292355220092,Clupea harengus
0.2775292355220092,Clupea harengus
0.2775292355220092,Clupea harengus
0.5833510963506235,Clupea harengus
1.5422190182253466,Clupea harengus
1.5422190182253466,Clupea harengus
1.8767963602655005,Clupea harengus
1.8767963602655005,Clupea harengus
1.8767963602655005,Clupea harengus
1.8767963602655005,Clupea harengus
2.570280429448264,Clupea harengus
2.9297670221791816,Clupea harengus
3.298114458223858,Clupea harengus
3.298114458223858,Clupea harengus
-2.892950770030653,Clupea harengus
-0.2694953864963925,Clupea harengus
-0.012953891927341418,Clupea harengus
0.5138091579192331,Clupea harengus
1.342033932536247,Clupea harengus
1.342033932536247,Clupea harengus
