haul_id,lat,lon,year,month,day,species,no_m2,period,national_haul_id,yday,X,Y,temp,chl,year_f,sum_no_m2,observed,expected
2001_02_05_137,57.857166666666664,11.330166666666669,2001,2,5,Aphia minuta,0.03369871130202932,old,NA,36,638.265798936923,6415.189402811348,3.1315532414370217,0.9613130421384588,2001,3.3208727506847397,0.24610378849366682,0.2833957553058677
2001_02_05_138,57.969,11.099166666666669,2001,2,5,Aphia minuta,0.03054349039049611,old,NA,36,624.1751537443819,6427.187603468035,3.887467977618014,0.818647929084922,2001,3.3208727506847397,0.246741512266919,0.284019975031211
2001_02_06_139,58.14383333333333,10.954333333333333,2001,2,6,Aphia minuta,0.17291969487953368,old,NA,37,615.0456438886213,6446.390544941759,3.978819438580429,0.7818840894341599,2001,3.3208727506847397,0.246898166150786,0.2846441947565543
2001_02_06_145,57.548833333333334,10.68,2001,2,6,Aphia minuta,0.04453664308552151,old,NA,37,600.543252873621,6379.726183376202,3.595809335790137,0.8685328968030172,2001,3.3208727506847397,0.24799763964302837,0.2852684144818976
2001_02_06_146,57.17816666666667,10.746833333333331,2001,2,6,Aphia minuta,0.0035322358980455,old,NA,37,605.6020474949046,6338.57186240485,2.6686984282871102,1.1326395435129046,2001,3.3208727506847397,0.248,0.2858926342072409
2001_02_07_147,56.867666666666665,11.121333333333334,2001,2,7,Aphia minuta,0.0044351436395592804,old,NA,38,629.3116722433116,6304.660337003243,2.8122516465326273,1.2820812254428824,2001,3.3208727506847397,0.248,0.28651685393258425
2001_02_07_148,56.70916666666667,11.283,2001,2,7,Aphia minuta,0.00470384175793881,old,NA,38,639.7527706533289,6287.340335668139,2.464719310240363,1.3189950335780034,2001,3.3208727506847397,0.25,0.28714107365792757
2001_02_07_155,56.6045,12.384166666666667,2001,2,7,Aphia minuta,0.01129125651418645,old,NA,38,707.7092035629931,6278.485861521038,2.017967739135933,1.2749570828661896,2001,3.3208727506847397,0.2501149975066073,0.2877652933832709
2001_02_07_156,56.45766666666667,12.4195,2001,2,7,Aphia minuta,0.078008430410151,old,NA,38,710.6909105807258,6262.261283165795,2.050352617055251,1.2753438605679333,2001,3.3208727506847397,0.25038172147795557,0.2883895131086142
2001_02_07_157,56.551,11.852666666666666,2001,2,7,Aphia minuta,0.02719871767832285,old,NA,38,675.3466183539857,6271.050510614347,2.340778864353929,1.3437576680166323,2001,3.3208727506847397,0.252,0.28901373283395754
2001_02_08_158,56.78333333333333,12.198333333333334,2001,2,8,Aphia minuta,0.05651273885350318,old,NA,39,695.3791072715351,6297.832072207571,2.141782957251167,1.3021378341941374,2001,3.3208727506847397,0.252,0.28963795255930086
2001_02_08_159,56.909666666666666,12.088,2001,2,8,Aphia minuta,0,old,NA,39,688.0069732852328,6311.576830210258,2.1313449202975354,1.2863770747125625,2001,3.3208727506847397,0.252,0.2902621722846442
2002_01_21_45,57.94133333333333,11.382766666666669,2002,1,21,Aphia minuta,0.00714108214860251,old,NA,21,641.0559923955743,6424.6649893249605,4.518883442269965,1.0035611020381892,2002,1.7831591780210114,0.25329449465498327,0.2908863920099875
2002_01_21_46,58.099666666666664,11.262833333333331,2002,1,21,Aphia minuta,0,old,NA,21,633.367143870821,6442.042737686662,4.80943185420531,0.9034782822247353,2002,1.7831591780210114,0.25396268567908553,0.2915106117353308
2002_01_21_47,58.13366666666667,10.960166666666666,2002,1,21,Aphia minuta,0,old,NA,21,615.4218691559246,6445.268892371129,5.343525805839345,0.8178879670137731,2002,1.7831591780210114,0.254,0.29213483146067415
2002_01_21_49,58.28516666666667,10.721,2002,1,21,Aphia minuta,0,old,NA,21,600.9101675283329,6461.748733001832,5.420920041526986,0.7527398947507529,2002,1.7831591780210114,0.254,0.29275905118601747
2002_01_21_50,58.43183333333333,10.734333333333334,2002,1,21,Aphia minuta,0,old,NA,21,601.2709934721189,6478.095206934114,5.303271366768737,0.7447246281869171,2002,1.7831591780210114,0.25442340109078215,0.2933832709113608
2002_01_21_51,58.588166666666666,10.5715,2002,1,21,Aphia minuta,0,old,NA,21,591.3568352662961,6495.26496299365,5.222662718736058,0.7102431038186677,2002,1.7831591780210114,0.2556117164902389,0.2940074906367041
2002_01_22_52,58.74933333333333,10.531833333333331,2002,1,22,Aphia minuta,0.02035787677252549,old,NA,22,588.641287004909,6513.153788375552,5.042897262824171,0.6704106029837783,2002,1.7831591780210114,0.256,0.29463171036204744
2002_01_22_53,58.810833333333335,10.777833333333334,2002,1,22,Aphia minuta,0,old,NA,22,602.69266702997,6520.3516262902385,4.758296566487828,0.66651999443168,2002,1.7831591780210114,0.256,0.29525593008739076
2002_01_22_54,58.64783333333333,10.917666666666667,2002,1,22,Aphia minuta,0,old,NA,22,611.2877523652396,6502.429808300097,4.754866980588719,0.7206128339024971,2002,1.7831591780210114,0.256,0.2958801498127341
2002_01_23_63,58.01983333333333,10.785,2002,1,23,Aphia minuta,0,old,NA,23,605.4441111928293,6432.311673547717,5.581634259106204,0.7455682747968039,2002,1.7831591780210114,0.256,0.2965043695380774
2002_01_23_64,57.96483333333333,10.475666666666667,2002,1,23,Aphia minuta,0,old,NA,23,587.3067709251669,6425.748136022189,5.669812594947858,0.7313570769474381,2002,1.7831591780210114,0.2562765394896269,0.29712858926342073
2002_01_23_65,57.87566666666667,10.1785,2002,1,23,Aphia minuta,0,old,NA,23,569.8993540590033,6415.476721690604,5.748203192616452,0.7223074415625942,2002,1.7831591780210114,0.2564744579084217,0.29775280898876405
2002_01_23_66,57.80416666666667,9.803833333333332,2002,1,23,Aphia minuta,0.01835574140592876,old,NA,23,547.7723971873165,6407.191355657208,5.973693590330184,0.7098002001130828,2002,1.7831591780210114,0.2568543150145561,0.2983770287141074
2002_01_23_67,57.6695,9.5,2002,1,23,Aphia minuta,0,old,NA,23,529.8262532535575,6392.025502141983,6.056606387181487,0.6984082773109784,2002,1.7831591780210114,0.25728702092263844,0.2990012484394507
2002_01_24_68,57.4725,8.925333333333333,2002,1,24,Aphia minuta,0,old,NA,24,495.5217992674037,6369.986869042165,5.958133139743874,0.6678969785120031,2002,1.7831591780210114,0.2578438924625516,0.299625468164794
2002_01_24_69,57.30616666666667,8.7275,2002,1,24,Aphia minuta,0,old,NA,24,483.58240827731225,6351.500658587245,5.624386312996119,0.7268030486430213,2002,1.7831591780210114,0.26,0.30024968789013734
2002_01_24_70,57.422666666666665,8.495666666666667,2002,1,24,Aphia minuta,0,old,NA,24,469.71115345814894,6364.549129805168,6.32949479815604,0.6652457435023272,2002,1.7831591780210114,0.26,0.30087390761548066
2002_01_29_82,56.345166666666664,11.8735,2002,1,29,Aphia minuta,0.11401711192312348,old,NA,29,677.5846704248111,6248.2047761751255,4.395004422979607,1.381468151306795,2002,1.7831591780210114,0.2603076076162979,0.301498127340824
2002_01_29_83,56.465666666666664,11.663833333333333,2002,1,29,Aphia minuta,0.02463962453905464,old,NA,29,664.1112674858305,6261.089916434512,4.423027036561255,1.3841471737636255,2002,1.7831591780210114,0.26138210939615963,0.3021223470661673
2002_01_29_84,56.62233333333333,11.79,2002,1,29,Aphia minuta,0.00923395473524713,old,NA,29,671.1730200230743,6278.828430061188,4.417998395255461,1.3788228869684651,2002,1.7831591780210114,0.26147328931093217,0.30274656679151063
2002_01_29_85,56.790333333333336,11.893,2002,1,29,Aphia minuta,0.01222227388018452,old,NA,29,676.7007193532052,6297.780882444678,4.3961170204406175,1.3626313409277957,2002,1.7831591780210114,0.262,0.30337078651685395
2002_01_29_86,56.774,12.190666666666669,2002,1,29,Aphia minuta,0,old,NA,29,694.9593802384361,6296.771951063666,4.219638527912277,1.3372017918635135,2002,1.7831591780210114,0.262,0.3039950062421973
2002_01_29_87,56.62166666666667,12.133333333333333,2002,1,29,Aphia minuta,0.04625840657581041,old,NA,29,692.2328749195526,6279.66398550209,4.308904535242923,1.3498487312702472,2002,1.7831591780210114,0.262,0.3046192259675406
2002_01_30_100,57.51383333333333,11.147333333333334,2002,1,30,Aphia minuta,0.01281831332089666,old,NA,30,628.6301079262797,6376.619407451298,4.854246334614414,1.0289633323356286,2002,1.7831591780210114,0.26265768814552576,0.3052434456928839
2002_01_30_88,56.42783333333333,12.182166666666667,2002,1,30,Aphia minuta,0,old,NA,30,696.2275595514325,6258.240017909232,4.321621950141428,1.3508217809647447,2002,1.7831591780210114,0.26268183218920604,0.30586766541822724
2002_01_30_89,56.48616666666667,12.464833333333331,2002,1,30,Aphia minuta,0.6296602794432492,old,NA,30,713.322788159013,6265.571203072063,4.0829981965116025,1.3005579736306263,2002,1.7831591780210114,0.26365775250596923,0.30649188514357056
2002_01_30_96,56.9455,12.031833333333331,2002,1,30,Aphia minuta,0.04216716733282406,old,NA,30,684.4117397370443,6315.410230737776,4.338283260100719,1.328992700733958,2002,1.7831591780210114,0.264,0.30711610486891383
2002_01_30_97,57.0785,11.821833333333334,2002,1,30,Aphia minuta,0.11236945715458405,old,NA,30,671.0310050265344,6329.660706340076,4.438405434676772,1.3007837513330305,2002,1.7831591780210114,0.2640474219722673,0.30774032459425715
2002_01_30_98,57.218333333333334,11.620333333333331,2002,1,30,Aphia minuta,0.05389594871208736,old,NA,30,658.2235320381008,6344.73287970801,4.573757424214861,1.2619231319875377,2002,1.7831591780210114,0.2642919998872094,0.3083645443196005
2002_01_30_99,57.343666666666664,11.422166666666667,2002,1,30,Aphia minuta,0.013405508517953489,old,NA,30,645.7643585697549,6358.236986616314,4.670180128170094,1.2050365138164771,2002,1.7831591780210114,0.26457072326075287,0.3089887640449438
2002_01_31_101,57.67466666666667,10.975166666666668,2002,1,31,Aphia minuta,0.02309330238718026,old,NA,31,617.7975454054224,6394.206755698876,5.23203206740777,0.8916470147948701,2002,1.7831591780210114,0.266,0.3096129837702871
2002_01_31_102,57.81966666666667,10.754666666666669,2002,1,31,Aphia minuta,0,old,NA,31,604.2308199775505,6409.984375549575,5.554803759829348,0.777264882667594,2002,1.7831591780210114,0.2662099916245788,0.31023720349563044
2002_01_31_108,58.163333333333334,9.49,2002,1,31,Aphia minuta,0,old,NA,31,528.8313533942303,6446.999537723262,5.27001374960865,0.6983963765160602,2002,1.7831591780210114,0.26708051735535265,0.31086142322097376
2002_01_31_109,58.309666666666665,9.365666666666666,2002,1,31,Aphia minuta,0,old,NA,31,521.4272876783558,6463.245332552917,5.052946091649785,0.6620676838381192,2002,1.7831591780210114,0.26929863657709213,0.3114856429463171
2002_01_31_110,58.522333333333336,9.249666666666666,2002,1,31,Aphia minuta,0.02619741624383749,old,NA,31,514.5420632031293,6486.892564993204,4.7243973978420515,0.6109096257008257,2002,1.7831591780210114,0.27,0.3121098626716604
2002_01_31_111,58.556666666666665,9.5695,2002,1,31,Aphia minuta,0,old,NA,31,533.1384359260553,6490.828815107705,4.94561181765103,0.6390130746971815,2002,1.7831591780210114,0.27,0.31273408239700373
2002_01_31_112,58.445,9.811833333333333,2002,1,31,Aphia minuta,0,old,NA,31,547.389332044741,6478.541226701511,5.370932999768971,0.6915705033299533,2002,1.7831591780210114,0.2716519360626117,0.31335830212234705
2002_01_31_113,58.343666666666664,10.085166666666666,2002,1,31,Aphia minuta,0,old,NA,31,563.5259261739334,6467.484769331247,5.427162316279029,0.704703318114811,2002,1.7831591780210114,0.2718967343978584,0.3139825218476904
2002_02_01_114,58.25516666666667,10.3385,2002,2,1,Aphia minuta,0,old,NA,32,578.5508839046884,6457.899543495916,5.531931188306547,0.7163801592424867,2002,1.7831591780210114,0.272,0.3146067415730337
2002_02_01_115,58.115833333333335,10.580833333333333,2002,2,1,Aphia minuta,0,old,NA,32,593.134650162575,6442.697438533462,5.593087709450035,0.735354959274432,2002,1.7831591780210114,0.2725820742957294,0.315230961298377
2002_02_04_121,56.94733333333333,11.6855,2002,2,4,Aphia minuta,0,old,NA,35,663.3445943252244,6314.732830428234,4.5332144220204915,1.3397237092010716,2002,1.7831591780210114,0.274,0.31585518102372034
2002_02_04_122,56.84,12.03,2002,2,4,Aphia minuta,0,old,NA,35,684.8206760381673,6303.668343111317,4.343444670855368,1.3439888402350415,2002,1.7831591780210114,0.274,0.31647940074906367
2002_02_04_124,56.65,12.3485,2002,2,4,Aphia minuta,0.03907535962212839,old,NA,35,705.2737932280043,6283.439530785989,4.132010721271007,1.3182478800187367,2002,1.7831591780210114,0.274,0.317103620474407
2002_02_05_125,56.861666666666665,12.308166666666668,2002,2,5,Aphia minuta,0.11904131562144736,old,NA,36,701.6640857879894,6306.864611974367,3.934637545337338,1.3175224018085343,2002,1.7831591780210114,0.274,0.3177278401997503
2002_02_05_126,57.01083333333333,12.158333333333331,2002,2,5,Aphia minuta,0,old,NA,36,691.7667627031033,6323.026893191211,4.0319253879345185,1.2997157548370526,2002,1.7831591780210114,0.27555305685847997,0.31835205992509363
2002_02_05_132,57.172333333333334,12.018666666666666,2002,2,5,Aphia minuta,0,old,NA,36,682.4943239178468,6340.610713546299,4.148623457882061,1.2737858912134086,2002,1.7831591780210114,0.276,0.31897627965043696
2002_02_05_133,57.327333333333335,11.830166666666669,2002,2,5,Aphia minuta,0.08428116469517744,old,NA,36,670.3854154005022,6357.367532686512,4.151651803494834,1.2447662932530417,2002,1.7831591780210114,0.276,0.3196004993757803
2002_02_05_134,57.4455,11.654833333333332,2002,2,5,Aphia minuta,0,old,NA,36,659.3194687981777,6370.090692767277,4.369268679257272,1.2068469367544188,2002,1.7831591780210114,0.278,0.3202247191011236
2002_02_05_135,57.5825,11.481833333333334,2002,2,5,Aphia minuta,0.1150547858430234,old,NA,36,648.3829888234303,6384.943682705846,4.527633988296934,1.1256170862716908,2002,1.7831591780210114,0.27850942919030786,0.3208489388264669
2002_02_05_136,57.751666666666665,11.4035,2002,2,5,Aphia minuta,0,old,NA,36,643.0331386489582,6403.60083970903,4.747420963964784,1.040874625711308,2002,1.7831591780210114,0.27977150266245004,0.32147315855181025
2002_02_05_137,57.8425,11.1375,2002,2,5,Aphia minuta,0.02009770576958753,old,NA,36,626.8874666719867,6413.17953396718,5.372841156915098,0.9046943923561218,2002,1.7831591780210114,0.282,0.32209737827715357
2002_02_05_138,57.92666666666667,10.826666666666666,2002,2,5,Aphia minuta,0,old,NA,36,608.1854877203738,6422.007303354471,5.583668760121073,0.7785211794952025,2002,1.7831591780210114,0.28370607262663544,0.3227215980024969
2002_02_06_139,57.85066666666667,10.547333333333333,2002,2,6,Aphia minuta,0.01356453346524727,old,NA,37,591.8372676507535,6413.134645589914,5.595413923138454,0.7649222039248461,2002,1.7831591780210114,0.2838071345626376,0.3233458177278402
2002_02_06_140,57.7545,10.282166666666669,2002,2,6,Aphia minuta,0.00916162643401309,old,NA,37,576.3031138505601,6402.100544198041,5.650711912652201,0.7532990900824489,2002,1.7831591780210114,0.284,0.32397003745318353
2002_02_06_145,58.257,11.273666666666667,2002,2,6,Aphia minuta,0.1517964318534715,old,NA,37,633.4147474412466,6459.574983485067,4.491663786882969,0.8936232694111823,2002,1.7831591780210114,0.2845284966174513,0.32459425717852686
2002_02_06_146,58.04266666666667,11.100666666666667,2002,2,6,Aphia minuta,0.04673140973493599,old,NA,37,624.008806381498,6435.389490677195,5.2797871616929335,0.8392814627475639,2002,1.7831591780210114,0.2855542271998711,0.3252184769038702
2002_02_07_147,57.68516666666667,11.2255,2002,2,7,Aphia minuta,0.00946786103991676,old,NA,38,632.6858389649682,6395.837903591059,5.110610730275429,0.9901001577827516,2002,1.7831591780210114,0.2855842589135282,0.3258426966292135
2002_02_07_148,57.538,11.360666666666669,2002,2,7,Aphia minuta,0.00905351884897325,old,NA,38,641.312802226467,6379.73297245359,4.884428646894651,1.084203579664653,2002,1.7831591780210114,0.2857137093916536,0.3264669163545568
2003_01_27_47,57.83166666666666,10.576666666666666,2003,1,27,Aphia minuta,0,old,NA,27,593.6273518753164,6411.059907589589,5.601086471931948,0.7294164255371516,2003,1.0785300807430938,0.2870424108649604,0.32709113607990015
2003_01_27_48,57.92366666666667,10.2515,2003,1,27,Aphia minuta,0,old,NA,27,574.1299638072944,6420.897836554248,5.795641836545789,0.7074179333367208,2003,1.0785300807430938,0.2887578062228858,0.32771535580524347
2003_01_27_49,58.047,9.954333333333333,2003,1,27,Aphia minuta,0,old,NA,27,556.3348117910759,6434.340925484137,5.539275814763807,0.6918958051494775,2003,1.0785300807430938,0.28881085505522786,0.3283395755305868
2003_01_27_50,58.10666666666667,9.673333333333334,2003,1,27,Aphia minuta,0,old,NA,27,539.6813744170513,6440.783758296873,5.460361189517556,0.6886903356823049,2003,1.0785300807430938,0.28905859911069276,0.3289637952559301
2003_01_28_51,58.20033333333333,9.375,2003,1,28,Aphia minuta,0,old,NA,28,522.0419504865439,6451.075547836159,5.301793754105499,0.6817859892752246,2003,1.0785300807430938,0.29,0.3295880149812734
2003_01_28_57,57.29,8.745,2003,1,28,Aphia minuta,0.02456007772859764,old,NA,28,484.6300059526792,6349.696897510981,5.166565827488898,0.7469783415171454,2003,1.0785300807430938,0.29,0.3302122347066167
2003_01_28_58,57.446666666666665,8.735,2003,1,28,Aphia minuta,0.035686500230868,old,NA,28,484.09519466518987,6367.139553238772,5.998913416083754,0.6751561491551911,2003,1.0785300807430938,0.29143765061721205,0.33083645443196
2003_01_28_59,57.6425,8.703333333333333,2003,1,28,Aphia minuta,0,old,NA,28,482.2898785452248,6388.948435506912,5.988564291166881,0.6431985258042721,2003,1.0785300807430938,0.2918332722391933,0.33146067415730335
2003_01_28_60,57.815,8.700666666666667,2003,1,28,Aphia minuta,0,old,NA,28,482.21551859706494,6408.153155276257,5.398340875944944,0.6440477087509995,2003,1.0785300807430938,0.292,0.33208489388264667
2003_01_28_61,57.980333333333334,8.702166666666667,2003,1,28,Aphia minuta,0,old,NA,28,482.38569082328394,6426.559427809328,5.069353823795418,0.6339246470455887,2003,1.0785300807430938,0.292,0.33270911360799
2003_01_29_62,58.23083333333334,8.779666666666667,2003,1,29,Aphia minuta,0,old,NA,29,487.0602029422993,6454.431170505676,4.967181439071404,0.580244299397348,2003,1.0785300807430938,0.292,0.3333333333333333
2003_01_29_63,58.28333333333333,9.114833333333332,2003,1,29,Aphia minuta,0,old,NA,29,506.7340064700985,6460.260983235429,4.97949704864665,0.6333811545621605,2003,1.0785300807430938,0.29292790394369517,0.33395755305867664
2003_01_29_69,57.84,9.948333333333334,2003,1,29,Aphia minuta,0,old,NA,29,556.3039350353913,6411.291567272466,6.001867060061301,0.7014487875804705,2003,1.0785300807430938,0.294,0.33458177278401996
2003_01_29_70,58.075,10.27,2003,1,29,Aphia minuta,0,old,NA,29,574.9089702012242,6437.764864251026,5.625536310050377,0.6944055785496537,2003,1.0785300807430938,0.2941026366041042,0.3352059925093633
2003_01_29_71,58.2055,10.511166666666666,2003,1,29,Aphia minuta,0,old,NA,29,588.8069733840473,6452.584970083178,5.61829568706502,0.7021292611768063,2003,1.0785300807430938,0.29561133131431416,0.3358302122347066
2003_01_29_72,58.474333333333334,10.745833333333334,2003,1,29,Aphia minuta,0,old,NA,29,601.8195168986956,6482.843586979927,5.234084075185731,0.7139600923559155,2003,1.0785300807430938,0.296,0.3364544319600499
2003_01_29_73,58.59016666666667,10.585,2003,1,29,Aphia minuta,0.04109947533482755,old,NA,29,592.1362889284947,6495.50606314621,5.2479587404553785,0.6929612981091333,2003,1.0785300807430938,0.296,0.33707865168539325
2003_01_30_74,58.806666666666665,10.834333333333332,2003,1,30,Aphia minuta,0.1149926738053188,old,NA,30,605.9684650850661,6519.975811158549,4.683505097625505,0.6609851396797851,2003,1.0785300807430938,0.29630780581384897,0.33770287141073657
2003_01_30_75,58.651833333333336,10.905166666666666,2003,1,30,Aphia minuta,0.03192446467203205,old,NA,30,610.5498153230006,6502.85440267448,4.791559049662812,0.6962299406365638,2003,1.0785300807430938,0.29635211836081,0.3383270911360799
2003_01_30_82,58.395,10.475,2003,1,30,Aphia minuta,0,old,NA,30,586.2196155865707,6473.633382704547,5.42593977404353,0.7034493912036417,2003,1.0785300807430938,0.2966137142758817,0.3389513108614232
2003_01_30_83,58.464166666666664,11.085833333333332,2003,1,30,Aphia minuta,0.293880146853349,old,NA,30,621.6802919370881,6482.27724702807,4.595175763612323,0.736062882632833,2003,1.0785300807430938,0.297732787635643,0.33957553058676654
2003_01_30_84,58.32216666666667,10.916833333333331,2003,1,30,Aphia minuta,0,old,NA,30,612.273684753402,6466.177373472386,5.270139335762574,0.7533044082322895,2003,1.0785300807430938,0.2985502339010127,0.34019975031210986
2003_01_30_85,58.2745,11.218166666666669,2003,1,30,Aphia minuta,0.01476925319050978,old,NA,30,630.0946759228234,6461.414150571535,4.489386574846291,0.8542878368407437,2003,1.0785300807430938,0.29911797611089425,0.3408239700374532
2003_01_31_86,58.1435,10.960333333333333,2003,1,31,Aphia minuta,0,old,NA,31,615.3998633107741,6446.363693513129,5.344996168433548,0.7802994043680288,2003,1.0785300807430938,0.3,0.3414481897627965
2003_01_31_87,58.09616666666667,11.273333333333332,2003,1,31,Aphia minuta,0.02668456675729751,old,NA,31,633.9989791640731,6441.674004856383,4.804624718054466,0.8630413419191441,2003,1.0785300807430938,0.3,0.34207240948813983
2003_01_31_88,57.96,11.018333333333333,2003,1,31,Aphia minuta,0.01446996948795569,old,NA,31,619.4243065528261,6426.04018946709,5.471261023420724,0.7579125623787281,2003,1.0785300807430938,0.30129364257305863,0.34269662921348315
2003_02_03_94,57.5555,11.185833333333331,2003,2,3,Aphia minuta,0.0101435877428821,old,NA,34,630.7865449985213,6381.330096043243,5.079670623164865,0.9372510876832986,2003,1.0785300807430938,0.3015291453618556,0.3433208489388265
2003_02_03_95,57.478833333333334,10.915833333333332,2003,2,3,Aphia minuta,0,old,NA,34,614.8749450649054,6372.309110392297,4.834650784471171,0.9175279669804828,2003,1.0785300807430938,0.3018790871053934,0.3439450686641698
2003_02_03_96,57.351333333333336,10.753,2003,2,3,Aphia minuta,0.00732255159984849,old,NA,34,605.4786190483482,6357.854613920295,4.481025160989611,1.0080189611170618,2003,1.0785300807430938,0.302,0.3445692883895131
2003_02_03_97,57.564,10.641,2003,2,3,Aphia minuta,0.00826058671346657,old,NA,34,598.1686722951868,6381.357232699002,5.070204269961946,0.8414861579921035,2003,1.0785300807430938,0.30239551758766176,0.34519350811485644
2003_02_03_98,57.72866666666667,10.744833333333334,2003,2,3,Aphia minuta,0.01552547770700637,old,NA,34,603.907798881357,6399.840350260829,5.352717532771592,0.7554684413862676,2003,1.0785300807430938,0.303866572715342,0.34581772784019976
2003_02_04_105,57.9375,11.389333333333331,2003,2,4,Aphia minuta,0.01263308201587233,old,NA,35,641.459716281734,6424.252102945815,4.4965182443790095,0.9538891705368118,2003,1.0785300807430938,0.304,0.3464419475655431
2003_02_04_106,57.763666666666666,11.391833333333333,2003,2,4,Aphia minuta,0.07042342933322047,old,NA,35,642.2918456452837,6404.911703861723,4.710880029010317,0.9832174717624352,2003,1.0785300807430938,0.304954454141669,0.3470661672908864
2003_02_04_107,57.601333333333336,11.5205,2003,2,4,Aphia minuta,0.04171898675718814,old,NA,35,650.6162623492389,6387.124679428889,4.4871792071429715,1.06581070262529,2003,1.0785300807430938,0.306,0.34769038701622973
2003_02_04_108,57.389,11.368666666666666,2003,2,4,Aphia minuta,0.00605986433247003,old,NA,35,642.369805913587,6363.168409194053,4.763431546791132,1.0749929321615213,2003,1.0785300807430938,0.306,0.34831460674157305
2003_02_04_99,57.800666666666665,11.031166666666667,2003,2,4,Aphia minuta,0.02950903640541023,old,NA,35,620.7161874045858,6408.3290459817035,5.455050278597712,0.7892514597931326,2003,1.0785300807430938,0.306,0.3489388264669164
2003_02_05_109,57.226166666666664,11.467166666666667,2003,2,5,Aphia minuta,0.01311128690692699,old,NA,36,648.9457334244149,6345.259193013014,4.510574962180263,1.1929818594168555,2003,1.0785300807430938,0.308,0.3495630461922597
2003_02_05_110,57.05883333333333,11.5535,2003,2,5,Aphia minuta,0.0168035610623636,old,NA,36,654.8539022060297,6326.831685334769,4.4729562051247385,1.229300924607369,2003,1.0785300807430938,0.30837910569133237,0.350187265917603
2003_02_05_115,56.412,11.371666666666666,2003,2,5,Aphia minuta,0.01365373812708479,old,NA,36,646.3220431495544,6254.458948278255,4.279210167066362,1.3292304302910911,2003,1.0785300807430938,0.3085116896764375,0.35081148564294634
2003_02_05_116,56.54533333333333,11.9205,2003,2,5,Aphia minuta,0,old,NA,36,679.541604812877,6270.595453224621,4.305253528071553,1.2913452982657705,2003,1.0785300807430938,0.30877942428924143,0.35143570536828966
2003_02_05_118,56.66683333333334,12.092666666666666,2003,2,5,Aphia minuta,0,old,NA,36,689.5121445066911,6284.575279163149,4.264146024171409,1.2718117099159398,2003,1.0785300807430938,0.30939293559640646,0.352059925093633
2003_02_05_119,56.5075,12.216333333333331,2003,2,5,Aphia minuta,0,old,NA,36,697.9184691224043,6267.200011572648,4.1833298530072565,1.2621602950641946,2003,1.0785300807430938,0.3099646564610303,0.35268414481897625
2003_02_06_120,56.336166666666664,12.215666666666667,2003,2,6,Aphia minuta,0,old,NA,37,698.7695547592052,6248.139508701071,4.171909679221182,1.249277708653627,2003,1.0785300807430938,0.31,0.3533083645443196
2003_02_06_121,56.4765,12.483333333333333,2003,2,6,Aphia minuta,0.05522517860674547,old,NA,37,714.5158124998941,6264.553645679944,3.998867584638336,1.2157210836205965,2003,1.0785300807430938,0.31,0.3539325842696629
2003_02_06_127,57.32066666666667,11.859,2003,2,6,Aphia minuta,0.01280551029477114,old,NA,37,672.1518604118248,6356.6983563710155,4.09931133105188,1.170752932012492,2003,1.0785300807430938,0.3102322928979993,0.3545568039950062
2003_02_06_128,57.455333333333336,11.687166666666666,2003,2,6,Aphia minuta,0,old,NA,37,661.2159444500909,6371.261140512624,4.324096940611726,1.1397104639596356,2003,1.0785300807430938,0.3104324066061526,0.35518102372034954
2003_02_06_129,57.699333333333335,11.519333333333334,2003,2,6,Aphia minuta,0.05302729869940675,old,NA,37,650.1412033104164,6398.027621239304,4.491370989712576,1.0445814669961158,2003,1.0785300807430938,0.312,0.35580524344569286
2003_02_06_130,57.867666666666665,11.176833333333333,2003,2,6,Aphia minuta,0,old,NA,37,629.1317651655042,6416.05491851585,5.3543574756830425,0.8569636070728618,2003,1.0785300807430938,0.312,0.3564294631710362
2003_02_06_131,57.93983333333333,10.760333333333334,2003,2,6,Aphia minuta,0.01534153582340937,old,NA,37,604.2192332877416,6423.368646434896,5.619676505140587,0.7247442598120246,2003,1.0785300807430938,0.312,0.3570536828963795
2003_02_07_132,58.07416666666666,10.621166666666667,2003,2,7,Aphia minuta,0,old,NA,38,595.622046244481,6438.115696937614,5.61211084393369,0.7082831192158459,2003,1.0785300807430938,0.3121827201689593,0.35767790262172283
2003_02_07_133,58.231833333333334,10.809333333333331,2003,2,7,Aphia minuta,0.02151665992980907,old,NA,38,606.2482936585534,6455.947808992154,5.43532225080958,0.7438720448436996,2003,1.0785300807430938,0.3125108784218319,0.35830212234706615
2003_02_10_139,57.17333333333333,10.745,2003,2,10,Aphia minuta,0.00655745826432276,old,NA,41,605.50500219635,6338.031087288672,4.36280449880997,1.0997629861553682,2003,1.0785300807430938,0.314,0.3589263420724095
2003_02_10_140,56.868,11.131833333333333,2003,2,10,Aphia minuta,0,old,NA,41,629.9504535919654,6304.717330194245,4.679505829427397,1.2487977352114796,2003,1.0785300807430938,0.314,0.3595505617977528
2003_02_11_141,56.58266666666667,11.1635,2003,2,11,Aphia minuta,0,old,NA,42,632.883251256819,6273.026375236522,4.4140354350896995,1.289143689441009,2003,1.0785300807430938,0.3144809030648321,0.3601747815230961
2003_02_11_142,56.46233333333333,11.677166666666666,2003,2,11,Aphia minuta,0,old,NA,42,664.9469188474145,6260.750982820679,4.343471894291918,1.3030829554080905,2003,1.0785300807430938,0.316,0.36079900124843944
